Price,Type,Area(sqm),NoBedrooms,NoBathrooms,Furnishing,Amenities,Location
,,,,,,,
14308,Villa,400,4+Maid,6,Partly furnished,"Balcony,Built in Wardrobes,Covered Parking,Maids Room,Private Garden,Security,Shared Gym,Shared Pool",Al Rayyan
,,,,,,,
14000,Villa,350,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room",Ain Khaled
,,,,,,,
9250,Villa,200,4,4,Partly furnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Old Airport Road
,,,,,,,
23000,Compound,450,4+Maid,4,Partly furnished,"Balcony,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Pool,View of Water",West Bay Lagoon
,,,,,,,
11000,Villa,400,4,3,,,AlMuraikh
,,,,,,,
18600,Apartment,206,4,4,Furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Security,Shared Gym",The Pearl
,,,,,,,
15000,Villa,320,4,3,Partly furnished,"Built in Wardrobes,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
13000,Villa,363,4,6,,,Al Rayyan
,,,,,,,
15500,Apartment,197,4,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Spa,Study,View of Water",The Pearl
,,,,,,,
11000,Villa,400,4,3,,,AlMuraikh
,,,,,,,
11500,Villa,210,4,4,,,Al Gharrafa
,,,,,,,
11000,Villa,330,4,,,,AlMuraikh
,,,,,,,
11000,Compound,250,4,4,Furnished,"Balcony,Covered Parking,Security,Shared Gym,Shared Pool",AlMuraikh
,,,,,,,
14770,Villa,363,4,6,,,Al Rayyan
,,,,,,,
13846,Compound,350,4+Maid,6,Partly furnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
10000,Villa,300,4,3,Unfurnished,"Balcony,Covered Parking,Security,Shared Pool",AlMuraikh
,,,,,,,
14000,Villa,325,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Security",Fereej Bin Omran
,,,,,,,
15000,Compound,200,4+Maid,4,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Children's Pool,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa",Al Waab
,,,,,,,
9000,Compound,350,4,4,Unfurnished,"Covered Parking,Pets Allowed,Security,Shared Gym,Shared Pool",Al Gharrafa
,,,,,,,
21000,Villa,350,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
15000,Villa,450,4+Maid,5,Unfurnished,"Balcony,Covered Parking,Maids Room",Al Duhail
,,,,,,,
12500,Villa,300,4,3,Partly furnished,"Balcony,Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Al Gharrafa
,,,,,,,
13000,Villa,400,4,3,Furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
14500,Compound,450,4+Maid,4,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Salata
,,,,,,,
7000,Apartment,180,4,3,Unfurnished,Balcony,Salata
,,,,,,,
23000,Villa,549,4+Maid,5,Partly furnished,"Balcony,Central A/C,Kitchen Appliances,Maids Room,Pets Allowed,Shared Gym,Shared Pool",Madinat Khalifa
,,,,,,,
11500,Villa,350,4,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Walk-in Closet",Ain Khaled
,,,,,,,
12500,Compound,300,4,3,Unfurnished,"Balcony,Built in Wardrobes,Kitchen Appliances,Pets Allowed,Shared Pool",Al Duhail
,,,,,,,
11000,Villa,350,4,5,Furnished,"Balcony,Built in Wardrobes,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",AlMuraikh
,,,,,,,
11000,Villa,250,4,4,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Private Garden,Security,Shared Gym,Shared Pool,Walk-in Closet",AlMuraikh
,,,,,,,
8500,Compound,1,4,4,Unfurnished,"Children's Play Area,Shared Gym,Shared Pool",Al Aziziyah
,,,,,,,
8500,Villa,220,4,4,Unfurnished,"Covered Parking,Security,Shared Gym,Shared Pool",Al Aziziyah
,,,,,,,
11000,Villa,330,4,,,,AlMuraikh
,,,,,,,
11000,Villa,180,4,5,Furnished,"Balcony,Barbecue Area,Built in Wardrobes,Central A/C,Children's Play Area,Children's Pool,Covered Parking,Kitchen Appliances,Networked,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa",AlMuraikh
,,,,,,,
13000,Compound,400,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
11000,Compound,400,4,4,Partly furnished,"Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
10500,Compound,350,4,4,Partly furnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Aziziyah
,,,,,,,
11000,Villa,400,4,3,,,AlMuraikh
,,,,,,,
8000,Villa,250,4,4,Unfurnished,"Children's Play Area,Pets Allowed,Private Garden,Security",Ain Khaled
,,,,,,,
14000,Villa,300,4+Maid,5,Unfurnished,"Balcony,Built in Wardrobes,Children's Play Area,Covered Parking,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Walk-in Closet",Al Waab
,,,,,,,
23000,Villa,549,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Private Garden,Security,Shared Gym,Shared Pool,Study",Madinat Khalifa
,,,,,,,
19000,Villa,441,4+Maid,4,Partly furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed",Madinat Khalifa
,,,,,,,
14770,Villa,363,4,6,,,Al Rayyan
,,,,,,,
25000,Villa,450,4+Maid,4,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Private Garden,Private Pool,Security,View of Water,Walk-in Closet",West Bay Lagoon
,,,,,,,
10000,Villa,320,4+Maid,4,Unfurnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Maids Room,Private Garden,Shared Pool",Al Hilal
,,,,,,,
13000,Villa,400,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Maids Room,Private Garden,Security,Shared Gym,Shared Pool,Walk-in Closet",Al Waab
,,,,,,,
9000,Compound,300,4,4,Furnished,"Covered Parking,Security,Shared Gym,Shared Pool",AlMuraikh
,,,,,,,
23000,Villa,420,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Waab
,,,,,,,
9000,Villa,300,4,4,,,Al Gharrafa
,,,,,,,
21000,Villa,350,4+Maid,4,Unfurnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,View of Landmark",Al Dafna
,,,,,,,
11500,Villa,400,4+Maid,4,Partly furnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
14000,Compound,350,4+Maid,4,Unfurnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Maids Room,Pets Allowed,Shared Pool,Walk-in Closet",Al Waab
,,,,,,,
22000,Villa,545,4,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool,Walk-in Closet",Al Waab
,,,,,,,
11000,Villa,350,4,4,Partly furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
8500,Villa,220,4,4,Unfurnished,"Covered Parking,Security,Shared Gym,Shared Pool",Al Aziziyah
,,,,,,,
14000,Compound,250,4+Maid,4,Unfurnished,"Built in Wardrobes,Covered Parking,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Waab
,,,,,,,
10000,Villa,250,4,3,,,Al Rayyan
,,,,,,,
13000,Compound,400,4,4,Partly furnished,"Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa",Ain Khaled
,,,,,,,
13000,Villa,300,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Maids Room,Private Garden,Security,Shared Gym,Shared Pool,Shared Spa",Al Waab
,,,,,,,
13000,Villa,363,4,6,,,Al Rayyan
,,,,,,,
41000,Penthouse,476,4+Maid,6,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",West Bay
,,,,,,,
19000,Compound,150,4,4,Partly furnished,"Built in Wardrobes,Concierge,Private Garden,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
12500,Apartment,280,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Covered Parking,Maids Room,Security,Shared Gym,View of Water",Al Sadd
,,,,,,,
19000,Villa,441,4+Maid,4,Partly furnished,"Balcony,Maids Room,Shared Gym,Shared Pool",Madinat Khalifa
,,,,,,,
10500,Compound,300,4,4,Unfurnished,"Built in Wardrobes,Concierge,Covered Parking,Pets Allowed,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
11000,Compound,350,4,4,Furnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Pets Allowed,Shared Gym,Shared Pool",AlMuraikh
,,,,,,,
12500,Villa,10,4,4,Partly furnished,"Balcony,Built in Wardrobes,Children's Play Area,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Al Gharrafa
,,,,,,,
23000,Villa,4480,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
17000,Villa,300,4+Maid,4,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Maids Room,Private Garden,Security,Shared Gym,Shared Pool,Study,View of Landmark,Walk-in Closet",Fereej Bin Omran
,,,,,,,
13000,Villa,400,4+Maid,5,Partly furnished,"Balcony,Covered Parking,Maids Room,Pets Allowed,Private Garden,Private Pool,Security",Al Waab
,,,,,,,
12000,Compound,300,4+Maid,4,Partly furnished,"Built in Wardrobes,Covered Parking,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
23000,Compound,400,4+Maid,4,Partly furnished,"Covered Parking,Maids Room,Pets Allowed,Private Garden,Security,View of Water",West Bay Lagoon
,,,,,,,
11000,Villa,350,4,4,Partly furnished,"Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",AlMuraikh
,,,,,,,
11500,Villa,210,4,4,,,Al Gharrafa
,,,,,,,
9000,Compound,285,4,3,Unfurnished,"Covered Parking,Security,Shared Gym,Shared Pool",Ain Khaled
,,,,,,,
7000,Villa,275,4,3,,,Muaither Area
,,,,,,,
15000,Villa,400,4+Maid,6,Unfurnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Maids Room,Pets Allowed,Private Garden,Private Pool,Security,Shared Gym",Al Waab
,,,,,,,
23000,Villa,549,4+Maid,6,Partly furnished,"Balcony,Maids Room,Pets Allowed,Security,Shared Pool",Madinat Khalifa
,,,,,,,
19000,Villa,441,4+Maid,4,Partly furnished,"Balcony,Maids Room,Pets Allowed,Shared Gym",Madinat Khalifa
,,,,,,,
21000,Villa,450,4+Maid,6,Unfurnished,"Balcony,Built in Wardrobes,Covered Parking,Maids Room,Private Garden,Shared Gym,Shared Pool,View of Landmark",West Bay
,,,,,,,
9000,Villa,300,4,4,Unfurnished,"Central A/C,Concierge,Covered Parking,Pets Allowed,Private Pool,Security",Al Gharrafa
,,,,,,,
9800,Villa,300,4+Maid,4,Unfurnished,"Built in Wardrobes,Maids Room,Private Garden,Private Gym,Private Pool,Security",Ain Khaled
,,,,,,,
9000,Villa,190,4,4,Unfurnished,"Built in Wardrobes,Children's Play Area,Covered Parking",Al Gharrafa
,,,,,,,
10500,Compound,300,4+Maid,5,Partly furnished,"Balcony,Barbecue Area,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Shared Gym,Study",Al Gharrafa
,,,,,,,
9000,Villa,200,4,3,Unfurnished,"Covered Parking,Pets Allowed,Private Garden",Muaither Area
,,,,,,,
9800,Villa,300,4+Maid,4,Unfurnished,"Built in Wardrobes,Maids Room,Private Garden,Private Gym,Private Pool,Security",Ain Khaled
,,,,,,,
19000,Compound,280,4+Maid,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",West Bay Lagoon
,,,,,,,
13000,Villa,450,4,5,,,Al Waab
,,,,,,,
10000,Villa,350,4+Maid,4,Unfurnished,"Covered Parking,Maids Room",Al Sadd
,,,,,,,
14000,Compound,400,4+Maid,4,Unfurnished,"Built in Wardrobes,Children's Play Area,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool",Al Duhail
,,,,,,,
12000,Compound,480,4+Maid,4,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Pool",Al Waab
,,,,,,,
10500,Compound,125,4,4,Unfurnished,"Balcony,Covered Parking,Shared Gym,Shared Pool",Al Aziziyah
,,,,,,,
14000,Villa,320,4+Maid,6,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Security",Ain Khaled
,,,,,,,
12000,Compound,480,4+Maid,4,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Security,Shared Pool",Al Waab
,,,,,,,
16000,Villa,261,4,4,,,Al Nuaija
,,,,,,,
16000,Villa,261,4,4,,,Al Nuaija
,,,,,,,
10000,Villa,350,4,4,,,Umm Salal Mohammad
,,,,,,,
10000,Villa,350,4,4,,,Umm Salal Mohammad
,,,,,,,
8000,Villa,230,4,4,Unfurnished,"Built in Wardrobes,Private Garden",Umm Salal Mohammad
,,,,,,,
10000,Villa,350,4,4,,,Umm Salal Mohammad
,,,,,,,
14000,Villa,350,4+Maid,5,Furnished,"Balcony,Central A/C,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool",Al Rayyan
,,,,,,,
14770,Villa,363,4+Maid,6,Furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Gym,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark",Al Rayyan
,,,,,,,
10000,Compound,300,4+Maid,4,Partly furnished,"Barbecue Area,Children's Play Area,Covered Parking,Maids Room,Pets Allowed,Security,Shared Pool,View of Landmark",Abu Hamour
,,,,,,,
10000,Villa,350,4,4,Unfurnished,Covered Parking,Old Airport Road
,,,,,,,
10000,Villa,350,4,4,Unfurnished,"Covered Parking,View of Landmark",Old Airport Road
,,,,,,,
10000,Villa,350,4,4,,,Umm Salal Mohammad
,,,,,,,
13000,Compound,300,4+Maid,4,Furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Private Pool,Security",Al Waab
,,,,,,,
11500,Compound,250,4+Maid,4,Furnished,"Balcony,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool",Umm Salal Mohammad
,,,,,,,
10000,Villa,400,4,6,Unfurnished,"Barbecue Area,Children's Play Area,Covered Parking,Pets Allowed,Private Garden,Study,View of Landmark",Abu Hamour
,,,,,,,
21000,Villa,500,4,5,,,Al Waab
,,,,,,,
8500,Apartment,200,4,5,Furnished,"Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Fereej Bin Mahmoud
,,,,,,,
13000,Villa,363,4+Maid,6,Partly furnished,"Balcony,Barbecue Area,Central A/C,Children's Play Area,Children's Pool,Concierge,Covered Parking,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa",Al Rayyan
,,,,,,,
23000,Duplex,462,4,5,Partly furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,View of Landmark",The Pearl
,,,,,,,
9500,Villa,250,4+Maid,4,Unfurnished,"Balcony,Children's Play Area,Concierge,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool",Salata
,,,,,,,
10000,Villa,350,4,4,Unfurnished,Covered Parking,Old Airport Road
,,,,,,,
10000,Villa,400,4,4,,,Old Airport Road
,,,,,,,
13000,Compound,250,4+Maid,4,Partly furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Maids Room,Security,Shared Gym,Shared Pool",Al Messila
,,,,,,,
14000,Villa,400,4+Maid,5,Unfurnished,"Covered Parking,Maids Room",Al Duhail
,,,,,,,
16000,Compound,350,4+Maid,6,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Security,Shared Gym,Shared Pool,Walk-in Closet",West Bay Lagoon
,,,,,,,
18500,Apartment,319,4,5,Unfurnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Maid Service,Private Garden,Private Pool,Security,Shared Gym,View of Water",West Bay
,,,,,,,
10000,Compound,300,4,4,Unfurnished,"Barbecue Area,Children's Play Area,Covered Parking,Pets Allowed,Private Garden,Shared Gym,Shared Pool,Study,View of Landmark",Old Airport Road
,,,,,,,
11000,Compound,300,4,4,Partly furnished,"Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Al Gharrafa
,,,,,,,
10000,Villa,120,4,4,,,Al Waab
,,,,,,,
24000,Apartment,330,4,4,Furnished,"Children's Play Area,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",West Bay
,,,,,,,
12000,Villa,300,4+Maid,5,Partly furnished,"Concierge,Maids Room",Ain Khaled
,,,,,,,
30000,Villa,600,4,4,,,West Bay Lagoon
,,,,,,,
23000,Villa,386,4+Maid,6,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden",Al Waab
,,,,,,,
16000,Villa,300,4,5,Unfurnished,"Central A/C,Covered Parking,Pets Allowed",Muaither Area
,,,,,,,
15000,Villa,320,4+Maid,4,Partly furnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Private Jacuzzi,Security,Shared Gym,Shared Pool,View of Landmark",Al Waab
,,,,,,,
17000,Villa,400,4+Maid,5,Partly furnished,"Balcony,Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Private Jacuzzi,Security,Shared Gym,Shared Pool,View of Landmark",Al Waab
,,,,,,,
13000,Villa,350,4+Maid,5,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Private Jacuzzi,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,Walk-in Closet",Al Waab
,,,,,,,
12000,Compound,300,4+Maid,4,Partly furnished,"Barbecue Area,Central A/C,Children's Play Area,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
23000,Villa,500,4+Maid,5,Partly furnished,"Built in Wardrobes,Covered Parking,Kitchen Appliances,Maids Room,Pets Allowed,Private Garden,Security,Shared Pool,View of Water,Walk-in Closet",West Bay Lagoon
,,,,,,,
15000,Villa,310,4,,,,Al Duhail
,,,,,,,
10000,Villa,154,4,4,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Children's Pool,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa",Al Rayyan
,,,,,,,
11000,Compound,350,4,4,Unfurnished,"Children's Play Area,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa",AlMuraikh
,,,,,,,
16800,Apartment,250,4,4,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Study,View of Landmark,View of Water",The Pearl
,,,,,,,
12000,Villa,361,4,4,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security",Al Rawda
,,,,,,,
8000,Duplex,225,4+Maid,4,Unfurnished,Maids Room,Al Nuaija
,,,,,,,
14770,Villa,363,4,6,Furnished,"Balcony,Central A/C,Children's Play Area,Children's Pool,Concierge,Covered Parking,Kitchen Appliances,Lobby in Building,Security,Shared Gym,Shared Pool",Al Waab
,,,,,,,
22000,Compound,290,4+Maid,4,Partly furnished,"Children's Play Area,Covered Parking,Maids Room,Pets Allowed,Private Garden,Security,Shared Gym,Shared Pool",Onaiza 65
